,offense_type_id,offense_category_id,first_occurrence_date,reported_date,incident_address,geo_x,geo_y,geo_lon,geo_lat,district_id,precinct_id,neighborhood_id,is_crime,is_traffic,victim_count
379994,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 10:05:00,2023-09-01 21:09:00,1860 N LINCOLN ST,3144604.0,1696930.0,-104.9857566,39.7457539,6,621,north-capitol-hill,True,False,1
379779,criminal-trespassing,all-other-crimes,2023-09-01 10:02:00,2023-09-01 10:02:00,385 S ZUNI ST,3136156.0,1683696.0,-105.0160496,39.7095514,4,412,athmar-park,True,False,1
379658,criminal-mischief-mtr-veh,public-disorder,2023-09-01 10:00:00,2023-09-01 13:02:00,E NORTHFIELD BLVD / N TAMARAC ST,3170072.0,1711614.0,-104.8948414,39.7856329,5,511,central-park,True,False,1
380093,theft-of-motor-vehicle,auto-theft,2023-09-01 10:00:00,2023-09-01 13:19:00,1780 S BELLAIRE ST,3158486.0,1674744.0,-104.9368794,39.6846229,3,322,virginia-village,True,False,1
379861,assault-simple,other-crimes-against-persons,2023-09-01 09:30:00,2023-09-01 11:35:00,2525 S DOWNING ST,3147989.0,1669336.0,-104.9742869,39.6699494,3,313,rosedale,True,False,2
379844,assault-simple,other-crimes-against-persons,2023-09-01 09:00:00,2023-09-01 10:19:00,1200 BLOCK W 44TH AVE,3139876.0,1708107.0,-105.0023523,39.7765088,1,112,sunnyside,True,False,1
380099,theft-of-motor-vehicle,auto-theft,2023-09-01 09:00:00,2023-09-01 13:17:00,5085 N FEDERAL BLVD,3132931.0,1712435.0,-105.0269804,39.7884916,1,111,regis,True,False,1
380079,theft-of-motor-vehicle,auto-theft,2023-09-01 09:00:00,2023-09-01 10:40:00,E MISSISSIPPI AVE / S ONEIDA ST,3166526.0,1679167.0,-104.9082107,39.6966247,3,322,washington-virginia-vale,True,False,1
381031,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 09:00:00,2023-09-07 11:24:00,635 S FEDERAL BLVD,3133510.0,1682048.0,-105.0254849,39.7050656,4,412,westwood,True,False,1
379717,drug-pcs-other-drug,drug-alcohol,2023-09-01 08:42:00,2023-09-01 10:07:00,600 BLOCK N CANOSA CT,3135080.0,1689947.0,-105.0197566,39.7267274,1,122,sun-valley,True,False,1
380605,criminal-mischief-other,public-disorder,2023-09-01 08:00:00,2023-09-05 18:55:00,2895 W 44TH AVE,3133865.0,1708209.0,-105.0237358,39.7768773,1,111,sunnyside,True,False,1
381107,theft-of-motor-vehicle,auto-theft,2023-09-01 08:00:00,2023-09-07 17:01:00,1132 S GAYLORD ST,3151557.0,1678804.0,-104.9614129,39.6958838,3,312,washington-park,True,False,1
383789,violation-of-court-order,all-other-crimes,2023-09-01 08:00:00,2023-09-20 11:41:00,221 S ELIOT ST,3133858.0,1684782.0,-105.0241972,39.712566,4,411,valverde,True,False,1
379970,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-01 08:00:00,2023-09-02 11:38:00,1120 N YORK ST,3152026.0,1692660.0,-104.9594533,39.7339137,2,213,congress-park,True,False,1
380317,theft-of-motor-vehicle,auto-theft,2023-09-01 08:00:00,2023-09-04 18:36:00,900 BLK S CLARKSON ST,3146808.0,1680132.0,-104.9782619,39.6996056,3,312,washington-park-west,True,False,1
380091,theft-of-motor-vehicle,auto-theft,2023-09-01 08:00:00,2023-09-01 10:05:00,1400 BLK N PERRY ST,3129654.0,1694259.0,-105.0389693,39.7386418,1,122,west-colfax,True,False,1
381092,theft-of-motor-vehicle,auto-theft,2023-09-01 08:00:00,2023-09-07 20:15:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
380509,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 08:00:00,2023-09-05 19:00:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
379632,criminal-mischief-other,public-disorder,2023-09-01 07:30:00,2023-09-01 07:59:00,3607 W 14TH AVE,3130778.0,1694340.0,-105.0349711,39.7388484,1,122,west-colfax,True,False,1
379637,criminal-mischief-mtr-veh,public-disorder,2023-09-01 07:30:00,2023-09-01 13:37:00,4380 S MONACO ST,3165797.0,1656547.0,-104.9113222,39.6345404,3,324,southmoor-park,True,False,1
379618,criminal-mischief-other,public-disorder,2023-09-01 07:30:00,2023-09-01 13:43:00,5100 W ALAMEDA AVE,3126127.0,1684163.0,-105.0516877,39.7109747,4,412,westwood,True,False,1
380563,theft-of-motor-vehicle,auto-theft,2023-09-01 07:15:00,2023-09-05 16:46:00,8511 PENA BLVD,3233809.0,1735830.0,-104.6672704,39.8507225,7,759,dia,True,False,1
379991,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 07:15:00,2023-09-01 19:34:00,4380 S MONACO ST,3165797.0,1656547.0,-104.9113222,39.6345404,3,324,southmoor-park,True,False,1
379656,criminal-mischief-mtr-veh,public-disorder,2023-09-01 07:00:00,2023-09-01 12:14:00,2570 S DAYTON WAY,3176284.0,1669524.0,-104.8737706,39.669973,3,323,hampden,True,False,1
379617,criminal-mischief-other,public-disorder,2023-09-01 07:00:00,2023-09-01 07:00:00,1560 S EUDORA ST,3160369.0,1676058.0,-104.9301598,39.6881979,3,322,virginia-village,True,False,1
380109,theft-of-motor-vehicle,auto-theft,2023-09-01 06:30:00,2023-09-01 08:20:00,15700 BLK E WARNER DR,3195673.0,1710897.0,-104.8037696,39.7831612,5,522,gateway-green-valley-ranch,True,False,1
380308,theft-other,larceny,2023-09-01 06:30:00,2023-09-01 12:52:00,1420 N LOGAN ST,3145683.0,1694510.0,-104.9819686,39.7390937,6,623,capitol-hill,True,False,1
379943,burglary-business-no-force,burglary,2023-09-01 06:20:00,2023-09-01 14:57:00,2133 S BELLAIRE ST,3158262.0,1672238.0,-104.9377304,39.6777472,3,314,university-hills,True,False,1
380096,theft-of-motor-vehicle,auto-theft,2023-09-01 06:15:00,2023-09-01 07:04:00,3300 BLK W GILL PL,3132220.0,1682016.0,-105.0300703,39.7049961,4,412,westwood,True,False,1
379734,violation-of-restraining-order,all-other-crimes,2023-09-01 06:00:00,2023-09-02 11:04:00,1309 N GRANT ST,3145121.0,1693806.0,-104.9839812,39.7371699,6,623,capitol-hill,True,False,1
380551,theft-of-motor-vehicle,auto-theft,2023-09-01 06:00:00,2023-09-05 10:27:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
379892,aggravated-assault,aggravated-assault,2023-09-01 06:00:00,2023-09-01 06:25:00,1200 BLK N SHERMAN ST N GRANT ST,3144901.0,1693400.0,-104.9847716,39.7360588,6,623,capitol-hill,True,False,1
380284,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-09-01 05:45:00,2023-09-04 10:10:00,8500 PENA BLVD,3231903.0,1736251.0,-104.6740448,39.851926,7,759,dia,True,False,1
379678,criminal-mischief-mtr-veh,public-disorder,2023-09-01 05:45:00,2023-09-01 14:13:00,1800 BLK N PENNSYLVANIA ST,3146049.0,1696940.0,-104.9806177,39.7457588,6,621,north-capitol-hill,True,False,1
380772,theft-from-bldg,larceny,2023-09-01 05:30:00,2023-09-06 14:45:00,8500 PENA BLVD,3231903.0,1736251.0,-104.6740448,39.851926,7,759,dia,True,False,1
379834,assault-simple,other-crimes-against-persons,2023-09-01 04:59:00,2023-09-01 06:24:00,2878 W WESLEY AVE,3134064.0,1670357.0,-105.0237338,39.6729631,4,422,college-view-south-platte,True,False,1
379944,burglary-business-no-force,burglary,2023-09-01 04:45:00,2023-09-01 21:11:00,3333 W REGIS BLVD,3131452.0,1713240.0,-105.0322284,39.7907225,1,111,regis,True,False,1
379998,theft-items-from-vehicle,theft-from-motor-vehicle,2023-09-01 04:30:00,2023-09-01 17:12:00,190 W 6TH AVE,3143454.0,1689395.0,-104.9899966,39.7250867,3,311,baker,True,False,1
380141,theft-of-motor-vehicle,auto-theft,2023-09-01 04:00:00,2023-09-01 11:39:00,2330 S KEARNEY ST,3164094.0,1670980.0,-104.9170398,39.6741927,3,323,goldsmith,True,False,1
379726,police-false-information,all-other-crimes,2023-09-01 03:58:00,2023-09-01 04:40:00,2950 S FEDERAL BLVD,3133711.0,1666692.0,-105.0250559,39.6629068,4,422,college-view-south-platte,True,False,1
379931,threats-to-injure,public-disorder,2023-09-01 03:00:00,2023-09-01 09:30:00,1180 N SHERMAN ST,3144937.0,1693035.0,-104.984651,39.7350562,6,623,capitol-hill,True,False,1
380127,theft-of-motor-vehicle,auto-theft,2023-09-01 02:35:00,2023-09-01 02:52:00,6670 N YAMPA ST,3203956.0,1723539.0,-104.7739393,39.8176865,5,522,dia,True,False,1
380544,theft-bicycle,larceny,2023-09-01 02:20:00,2023-09-05 15:48:00,1012 N DETROIT ST,3153639.0,1692114.0,-104.9537299,39.7323883,2,213,congress-park,True,False,1
380206,weapon-unlawful-discharge-of,all-other-crimes,2023-09-01 02:18:00,2023-09-01 02:35:00,1900 BLK N BROADWAY ST,3144113.0,1697165.0,-104.9874979,39.7464066,6,611,cbd,True,False,1
379907,aggravated-assault,aggravated-assault,2023-09-01 02:14:00,2023-09-01 04:01:00,2180 STOUT ST,3144562.0,1698927.0,-104.9858657,39.7512366,6,621,five-points,True,False,1
379795,criminal-trespassing,all-other-crimes,2023-09-01 02:00:00,2023-09-01 03:14:00,8400 PENA BLVD,3231977.0,1735292.0,-104.6738123,39.8492917,7,759,dia,True,False,1
380082,theft-of-motor-vehicle,auto-theft,2023-09-01 02:00:00,2023-09-01 13:24:00,LARIMER ST / 21ST ST,3143005.0,1699884.0,-104.991384,39.7538878,6,612,five-points,True,False,1
380126,theft-of-motor-vehicle,auto-theft,2023-09-01 02:00:00,2023-09-02 18:02:00,2100 WELTON ST,3144826.0,1698199.0,-104.9849415,39.7492341,6,621,five-points,True,False,1
379810,public-order-crimes-other,all-other-crimes,2023-09-01 01:59:00,2023-09-01 02:26:00,6802 E YALE AVE,3167052.0,1667783.0,-104.9066057,39.6653637,3,323,hampden,True,False,1
379859,assault-simple,other-crimes-against-persons,2023-09-01 01:45:00,2023-09-01 02:49:00,2830 W IRVINGTON PL,3134043.0,1686495.0,-105.0235077,39.7172659,4,411,valverde,True,False,1
379937,burglary-residence-no-force,burglary,2023-09-01 01:32:00,2023-09-01 03:51:00,701 E 14TH AVE,3146666.0,1694369.0,-104.9784761,39.7386912,6,623,capitol-hill,True,False,1
380078,theft-of-motor-vehicle,auto-theft,2023-09-01 01:30:00,2023-09-01 09:28:00,3400 S LOWELL BLVD,3131584.0,1664614.0,-105.0326489,39.6572324,4,423,harvey-park-south,True,False,1
379677,criminal-mischief-mtr-veh,public-disorder,2023-09-01 01:24:00,2023-09-01 02:16:00,9200 BLK E 52ND DR,3174027.0,1714613.0,-104.8806962,39.7937923,5,511,central-park,True,False,1
380636,drug-pcs-other-drug,drug-alcohol,2023-09-01 01:16:00,2023-09-01 01:54:00,W HOWARD PL / W AVONDALE DR,3132219.0,1694012.0,-105.0298532,39.7379276,1,122,west-colfax,True,False,1
379670,criminal-mischief-mtr-veh,public-disorder,2023-09-01 01:00:00,2023-09-01 12:03:00,4900 S SYRACUSE ST,3168520.0,1653688.0,-104.9017211,39.6266428,3,324,hampden-south,True,False,1
380077,theft-of-motor-vehicle,auto-theft,2023-09-01 01:00:00,2023-09-01 01:56:00,7010 N TOWER RD,3204728.0,1725837.0,-104.7711255,39.8239777,5,522,dia,True,False,1
379654,criminal-mischief-mtr-veh,public-disorder,2023-09-01 01:00:00,2023-09-01 14:29:00,1325 N GARFIELD ST,3156282.0,1693894.0,-104.9442941,39.7372307,2,213,congress-park,True,False,1
380121,theft-of-motor-vehicle,auto-theft,2023-09-01 01:00:00,2023-09-01 08:56:00,7000 BLOCK N YAMPA ST,3203864.0,1725661.0,-104.7742064,39.8235135,5,522,dia,True,False,1
380135,theft-of-motor-vehicle,auto-theft,2023-09-01 00:56:00,2023-09-01 03:05:00,1500 BLK N WILLOW ST,3172009.0,1695660.0,-104.8883315,39.7418013,2,223,east-colfax,True,False,1
381045,theft-other,larceny,2023-09-01 00:50:00,2023-09-07 11:20:00,2800 W HOWARD PL,3133859.0,1693916.0,-105.0240236,39.7376407,1,122,sun-valley,True,False,1
380029,theft-from-bldg,larceny,2023-09-01 00:06:00,2023-09-01 01:16:00,975 N LINCOLN ST,3144473.0,1691839.0,-104.9863248,39.7317802,6,623,capitol-hill,True,False,1
379673,criminal-mischief-mtr-veh,public-disorder,2023-09-01 00:02:00,2023-09-01 09:49:00,1035 S JOSEPHINE ST,3152392.0,1679462.0,-104.9584317,39.6976766,3,312,belcaro,True,False,1
380089,theft-of-motor-vehicle,auto-theft,2023-09-01 00:00:00,2023-09-01 14:58:00,9888 E VASSAR DR,3176865.0,1669346.0,-104.8717111,39.6694733,3,323,hampden,True,False,1
379784,criminal-trespassing,all-other-crimes,2023-09-01 00:00:00,2023-09-01 00:51:00,1400 BLK ARAPAHOE ST,3141234.0,1697005.0,-104.9977393,39.7460115,6,611,cbd,True,False,1
379934,burglary-business-by-force,burglary,2023-09-01 00:00:00,2023-09-01 01:09:00,8000 E QUINCY AVE,3169843.0,1657990.0,-104.8969229,39.638429,3,324,hampden-south,True,False,1
383357,assault-simple,other-crimes-against-persons,2023-09-01 00:00:00,2023-09-18 10:24:00,5160 N BROADWAY ST,3144179.0,1713071.0,-104.9869438,39.79007,1,112,globeville,True,False,1
380991,burglary-residence-no-force,burglary,2023-08-31 23:55:00,2023-09-01 17:25:00,1235 N PEARL ST,3146190.0,1693313.0,-104.9801901,39.7357998,6,623,capitol-hill,True,False,1
380668,public-order-crimes-other,all-other-crimes,2023-08-31 23:22:00,2023-09-01 00:06:00,3100 BLOCK W AVONDALE DR,3132742.0,1693533.0,-105.0280024,39.7366053,1,122,west-colfax,True,False,1
379902,aggravated-assault,aggravated-assault,2023-08-31 23:18:00,2023-09-01 00:52:00,75 N FEDERAL BLVD,3133485.0,1686729.0,-105.0254869,39.7179163,4,411,barnum,True,False,1
381824,arson-other,arson,2023-08-31 23:11:00,2023-09-11 17:38:00,3737 N QUEBEC ST,3167615.0,1705413.0,-104.9037286,39.7686549,2,221,northeast-park-hill,True,False,1
380128,theft-of-motor-vehicle,auto-theft,2023-08-31 23:00:00,2023-09-01 10:40:00,1200 BLK N ALBION ST,3157544.0,1693525.0,-104.9398149,39.7361965,2,222,hale,True,False,1
380297,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-31 23:00:00,2023-09-01 07:51:00,1600 BLK LARIMER ST,3141486.0,1698491.0,-104.9968139,39.750087,6,612,union-station,True,False,1
380131,theft-of-motor-vehicle,auto-theft,2023-08-31 23:00:00,2023-09-01 14:19:00,23 N CLARKSON ST,3146780.0,1686436.0,-104.9782327,39.7169118,3,311,speer,True,False,1
380075,theft-of-motor-vehicle,auto-theft,2023-08-31 22:36:00,2023-09-01 15:55:00,3203 N QUEBEC ST,3167444.0,1703321.0,-104.9043857,39.7629152,2,221,northeast-park-hill,True,False,1
380084,theft-of-motor-vehicle,auto-theft,2023-08-31 22:30:00,2023-09-01 10:04:00,4380 S MONACO ST,3165797.0,1656547.0,-104.9113222,39.6345404,3,324,southmoor-park,True,False,1
380002,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-31 22:30:00,2023-09-01 07:59:00,3800 BLOCK N GRAPE ST,3161764.0,1705984.0,-104.9245295,39.770326,2,221,northeast-park-hill,True,False,1
380532,theft-other,larceny,2023-08-31 22:20:00,2023-08-31 23:30:00,1400 BLK 16TH ST,3141001.0,1698620.0,-104.9985362,39.7504485,6,612,union-station,True,False,1
379853,assault-simple,other-crimes-against-persons,2023-08-31 22:12:00,2023-08-31 22:12:00,5770 E WARREN AVE,3163262.0,1671541.0,-104.9199828,39.6757474,3,323,goldsmith,True,False,1
380090,theft-of-motor-vehicle,auto-theft,2023-08-31 22:00:00,2023-09-01 10:39:00,12455 E ALBROOK DR,3184638.0,1710362.0,-104.8430459,39.7819182,5,521,montbello,True,False,1
381467,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-08-31 22:00:00,2023-09-08 09:17:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
380130,theft-of-motor-vehicle,auto-theft,2023-08-31 22:00:00,2023-09-02 09:09:00,14900 BLK E OLMSTED DR,3193104.0,1715453.0,-104.8127874,39.7957216,5,521,montbello,True,False,1
380521,theft-from-bldg,larceny,2023-08-31 21:30:00,2023-09-05 14:31:00,8400 PENA BLVD,3231977.0,1735292.0,-104.6738123,39.8492917,7,759,dia,True,False,1
379988,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-31 21:25:00,2023-08-31 22:06:00,917 N DOWNING ST,3148209.0,1691510.0,-104.9730485,39.7308183,6,623,capitol-hill,True,False,1
379739,violation-of-court-order,all-other-crimes,2023-08-31 21:24:00,2023-09-01 00:02:00,4725 W QUINCY AVE,3127255.0,1658209.0,-105.0481372,39.639709,4,423,fort-logan,True,False,1
379813,public-order-crimes-other,all-other-crimes,2023-08-31 21:05:00,2023-08-31 22:32:00,16TH ST / MARKET ST,3141063.0,1698412.0,-104.9983198,39.7498766,6,612,union-station,True,False,1
379565,theft-bicycle,larceny,2023-08-31 21:05:00,2023-08-31 21:15:00,1001 16TH ST,3142142.0,1697714.0,-104.9944963,39.747944,6,611,cbd,True,False,1
379630,criminal-mischief-other,public-disorder,2023-08-31 21:05:00,2023-08-31 22:32:00,16TH ST / MARKET ST,3141063.0,1698412.0,-104.9983198,39.7498766,6,612,union-station,True,False,1
379766,disturbing-the-peace,public-disorder,2023-08-31 21:05:00,2023-08-31 22:32:00,16TH ST / MARKET ST,3141063.0,1698412.0,-104.9983198,39.7498766,6,612,union-station,True,False,1
380562,theft-of-motor-vehicle,auto-theft,2023-08-31 21:00:00,2023-09-04 10:15:00,5255 N MEMPHIS ST,3197363.0,1713190.0,-104.7976935,39.78942,5,522,gateway-green-valley-ranch,True,False,1
379646,criminal-mischief-mtr-veh,public-disorder,2023-08-31 21:00:00,2023-09-01 09:17:00,3550 S KENDALL ST,3122263.0,1662642.0,-105.0657875,39.6519457,4,423,bear-valley,True,False,1
380115,theft-of-motor-vehicle,auto-theft,2023-08-31 21:00:00,2023-09-01 18:10:00,1500 BLK N MEADE ST,3130443.0,1695397.0,-105.0361431,39.7417548,1,121,west-colfax,True,False,1
379839,assault-simple,other-crimes-against-persons,2023-08-31 21:00:00,2023-09-01 00:29:00,I25 HWYSB / W ALAMEDA AVE,3140912.0,1684324.0,-104.999133,39.7112046,3,311,baker,True,False,1
379687,drug-poss-paraphernalia,drug-alcohol,2023-08-31 20:58:00,2023-08-31 22:34:00,E COLFAX AVE / N BROADWAY ST,3144156.0,1694853.0,-104.9873914,39.7400591,6,621,civic-center,True,False,1
379729,police-interference,all-other-crimes,2023-08-31 20:58:00,2023-08-31 22:34:00,E COLFAX AVE / N BROADWAY ST,3144156.0,1694853.0,-104.9873914,39.7400591,6,621,civic-center,True,False,1
379903,aggravated-assault,aggravated-assault,2023-08-31 20:43:00,2023-08-31 20:43:00,4490 N CRYSTAL ST,3188089.0,1708707.0,-104.8308109,39.7773059,5,521,montbello,True,False,2
379965,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-08-31 20:40:00,2023-08-31 22:10:00,8000 W CRESTLINE AVE,3116588.0,1649431.0,-105.0861555,39.6157503,4,423,marston,True,False,1
379477,aggravated-assault,aggravated-assault,2023-08-31 20:32:00,2023-08-31 21:46:00,3490 PARK AVEW,3142218.0,1704321.0,-104.9940952,39.7660802,1,112,globeville,True,False,1
380016,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-31 20:30:00,2023-09-01 10:32:00,11701 E 53RD AVE,3182316.0,1714698.0,-104.8511973,39.7938668,5,511,montbello,True,False,1
379638,criminal-mischief-mtr-veh,public-disorder,2023-08-31 20:00:00,2023-09-01 10:57:00,1500 BLK N VERBENA ST,3171285.0,1695283.0,-104.890915,39.7407798,2,223,east-colfax,True,False,1
379799,criminal-trespassing,all-other-crimes,2023-08-31 20:00:00,2023-09-01 10:13:00,5265 E THRILL PL,3161345.0,1703357.0,-104.926079,39.7631218,2,221,northeast-park-hill,True,False,1
380015,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-31 20:00:00,2023-09-01 07:51:00,6762 N TOWER RD,3204934.0,1724055.0,-104.7704431,39.8190815,5,522,dia,True,False,1
380083,theft-of-motor-vehicle,auto-theft,2023-08-31 20:00:00,2023-09-01 08:38:00,1100 BLOCK E VIRGINIA AVE,3147919.0,1682985.0,-104.974255,39.7074201,3,312,washington-park-west,True,False,1
379525,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-08-31 19:50:00,2023-08-31 20:23:00,1010 S ONEIDA ST,3166791.0,1679578.0,-104.9072595,39.6977482,3,322,washington-virginia-vale,True,False,1
379509,theft-shoplift,larceny,2023-08-31 19:46:00,2023-08-31 19:56:00,7306 E 36TH AVE,3168198.0,1704861.0,-104.9016677,39.7671291,5,512,central-park,True,False,1
379611,theft-of-services,larceny,2023-08-31 19:34:00,2023-08-31 20:04:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
379567,theft-of-motor-vehicle,auto-theft,2023-08-31 19:34:00,2023-08-31 20:04:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
379373,criminal-mischief-mtr-veh,public-disorder,2023-08-31 19:34:00,2023-08-31 21:27:00,E COLFAX AVE / N XENIA ST,3172719.0,1695065.0,-104.8858211,39.7401548,2,223,east-colfax,True,False,1
381845,theft-shoplift,larceny,2023-08-31 19:31:00,2023-09-11 15:41:00,3000 E 1ST AVE,3153964.0,1686702.0,-104.9526903,39.717526,3,311,cherry-creek,True,False,1
380340,theft-of-motor-vehicle,auto-theft,2023-08-31 19:30:00,2023-09-04 12:03:00,E 16TH AVE / N HIGH ST,3150517.0,1695463.0,-104.9647599,39.741633,6,622,city-park-west,True,False,1
380008,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-31 19:00:00,2023-09-01 12:20:00,1700 BLK N XENIA ST,3172621.0,1696554.0,-104.8861338,39.7442442,2,223,east-colfax,True,False,1
380020,theft-items-from-vehicle,theft-from-motor-vehicle,2023-08-31 19:00:00,2023-09-02 12:00:00,E ELLSWORTH AVE / S LINCOLN ST,3144526.0,1686295.0,-104.9862478,39.71656,3,311,speer,True,False,1
380722,burglary-residence-no-force,burglary,2023-08-31 18:30:00,2023-09-05 21:23:00,828 17TH ST,3142664.0,1697453.0,-104.9926451,39.7472196,6,611,cbd,True,False,1
379371,criminal-mischief-mtr-veh,public-disorder,2023-08-31 18:22:00,2023-08-31 18:22:00,W 10TH AVE / N FEDERAL BLVD,3133547.0,1692220.0,-105.0251645,39.7329893,1,122,villa-park,True,False,1
379458,robbery-street,robbery,2023-08-31 18:20:00,2023-08-31 21:12:00,2680 W MEXICO AVE,3135149.0,1674971.0,-105.0197928,39.685614,4,422,ruby-hill,True,False,1
381332,assault-simple,other-crimes-against-persons,2023-08-31 18:00:00,2023-08-31 18:30:00,5959 N DUNKIRK ST,3206423.0,1718825.0,-104.7652931,39.8046919,5,522,dia,True,False,1
379655,criminal-mischief-mtr-veh,public-disorder,2023-08-31 18:00:00,2023-09-01 06:27:00,1840 MARKET ST,3141900.0,1699182.0,-104.9953279,39.7519776,6,612,union-station,True,False,1
